category,word,score
Negative,일자리,2104
Negative,노인,2037
Negative,정부,2003
Negative,환자,1609
Negative,코로나,1579
Negative,치매,1569
Negative,한국,1534
Negative,서울시,1488
Negative,지원,1385
Negative,코로나19,1260
Negative,장애인,1033
Negative,징역,1008
Negative,백신,1006
Negative,확대,994
Negative,증가,977
Negative,국민연금,970
Negative,사설,963
Negative,일본,924
Negative,고령화,901
Negative,접종,888
Negative,중국,866
Negative,사망,847
Negative,안락사,816
Negative,여성,767
Negative,단독,757
Negative,서울,754
Negative,저출산,752
Negative,경제,732
Negative,확진자,703
Negative,확진,693
Negative,급증,683
Negative,가족,640
Negative,경찰,611
Negative,건강,576
Negative,10명,575
Negative,국민,565
Negative,청년,557
Negative,실업급여,557
Negative,할머니,551
Negative,내년,551
Negative,복지,548
Negative,미세먼지,546
Negative,감소,534
Negative,사망자,531
Negative,기초연금,528
Negative,검찰,518
Negative,절반,517
Negative,추진,494
Negative,인구,493
Negative,가장,484
Negative,논란,484
Negative,정년,477
Negative,전두환,476
Negative,병원,469
Negative,칼럼,464
Negative,대통령,460
Negative,법원,446
Negative,성장률,445
Negative,공무원,442
Negative,마스크,440
Negative,사고,437
Negative,독거노인,437
Negative,문제,436
Negative,정책,432
Negative,만에,425
Negative,남성,424
Negative,지난해,421
Negative,가능성,416
Negative,성폭행,412
Negative,노후,412
Negative,아파트,408
Negative,확산,408
Negative,작년,405
Negative,연장,405
Negative,운영,402
Negative,건강보험,401
Negative,우울증,398
Negative,지하철,393
Negative,강화,392
Negative,발견,391
Negative,집단감염,391
Negative,인상,388
Negative,갈등,385
Negative,어르신,379
Negative,근로자,375
Negative,올해,374
Negative,건강한,369
Negative,숨져,356
Negative,건보,355
Negative,질환,351
Negative,도입,350
Negative,직원,350
Negative,아니다,349
Negative,독감,347
Negative,치매환자,344
Negative,이유는,344
Negative,화재,343
Negative,국내,342
Negative,노인들,341
Negative,복지부,340
Negative,적발,340
Negative,서비스,336
Negative,구속,335
Negative,역대,334
Negative,고령자,331
Negative,비정규직,327
Negative,부족,325
Negative,전국,325
Negative,한국인,325
Negative,복지시설,319
Negative,출산율,318
Negative,관리,318
Negative,적용,317
Negative,효과,317
Negative,만든다,315
Negative,교통사고,313
Negative,발생,309
Negative,40대,309
Negative,수도권,309
Negative,결혼,307
Negative,원전,304
Negative,고용,302
Negative,평균,302
Negative,소득,299
Negative,투자,297
Negative,임플란트,297
Negative,지급,297
Negative,치매노인,297
Negative,장관,296
Negative,미국,295
Negative,이유,295
Negative,자녀,294
Negative,진료비,294
Negative,20대,294
Negative,윤석열,293
Negative,감염,290
Negative,시작,290
Negative,실종,289
Negative,박소연,289
Negative,아들,289
Negative,부담,289
Negative,성장,288
Negative,출산,287
Negative,경단녀,282
Negative,돌봄,281
Negative,기업,281
Negative,경력단절,281
Negative,기고,280
Negative,필요,280
Negative,재정,280
Negative,직장인,279
Negative,가능,278
Negative,연금,276
Negative,10년,276
Negative,전망,275
Negative,알츠하이머,274
Negative,중단,271
Negative,글로벌,271
Negative,발표,268
Negative,원인,267
Negative,여가부,267
Negative,전달,265
Negative,개선,263
Negative,어린이집,261
Negative,안전,259
Negative,트럼프,258
Negative,구조조정,258
Negative,대상,254
Negative,기준,251
Negative,고령층,251
Negative,사각지대,249
Negative,고혈압,247
Negative,검사,247
Negative,숨진,247
Negative,확정,244
Negative,불법,243
Negative,피해자,242
Negative,저소득층,242
Negative,다시,240
Negative,아버지,240
Negative,살해한,239
Negative,대책,239
Negative,3명,239
Negative,성추행,238
Negative,한국경제,238
Negative,노동자,238
Negative,재판,238
Negative,임금피크제,235
Negative,선고,234
Negative,70대,234
Negative,내년부터,233
Negative,진단,232
Negative,중장년,232
Negative,살해,231
Negative,의료비,230
Negative,경기도,230
Negative,주의보,230
Negative,백내장,230
Negative,50대,229
Negative,신규,229
Negative,결정,227
Negative,국가,226
Negative,남편,224
Negative,투입,224
Negative,추가,223
Negative,학대,223
Negative,대한민국,222
Negative,하루,222
Negative,폭행,220
Negative,실형,220
Negative,5년간,219
Negative,집중,219
Negative,증상,218
Negative,전환,218
Negative,거리두기,217
Negative,치료,217
Negative,숨지게,217
Negative,이주열,215
Negative,개발,215
Negative,시대,215
Negative,전문가,215
Negative,수준,214
Negative,늘린다,214
Negative,심각,213
Negative,문재인,212
Negative,부작용,212
Negative,경고,212
Negative,추락,211
Negative,사업,210
Negative,잠재성장률,208
Negative,우려,208
Negative,건보료,206
Negative,관련,204
Negative,아닌,203
Negative,전쟁,203
Negative,통증,202
Negative,육아휴직,201
Negative,이재명,201
Negative,실시,199
Negative,부동산,199
Negative,운전자,198
Negative,시론,198
Negative,정규직,198
Negative,절반이,198
Negative,검토,198
Negative,속보,195
Negative,걱정,194
Negative,자영업자,193
Negative,폭염,193
Negative,확보,192
Negative,모집,192
Negative,연속,192
Negative,의혹,190
Negative,조사,188
Negative,인구절벽,188
Negative,사상,188
Negative,성폭행한,187
Negative,불안,187
Negative,노인일자리,187
Negative,세월호,187
Negative,아베,187
Negative,선택,185
Negative,고독사,185
Negative,현장,184
Negative,부산,183
Negative,징역형,183
Negative,저성장,182
Negative,피부,182
Negative,원격의료,182
Negative,수사,181
Negative,늘어,181
Negative,하는,181
Negative,공공기관,180
Negative,지자체,179
Negative,1명,178
Negative,부모,178
Negative,반대,178
Negative,청소년,178
Negative,추경,177
Negative,비상,177
Negative,직접,177
Negative,마련,177
Negative,1인당,177
Negative,4명,177
Negative,준비,175
Negative,압수수색,175
Negative,이번엔,175
Negative,사건,175
Negative,속도,175
Negative,수도,174
Negative,대신,174
Negative,고용률,173
Negative,확인,173
Negative,조선업,173
Negative,줄어,173
Negative,적자,172
Negative,80대,171
Negative,자살,171
Negative,한은,171
Negative,방역,171
Negative,독일,171
Negative,시진핑,170
Negative,돌파,170
Negative,7월부터,170
Negative,모든,170
Negative,이재용,170
Negative,생활비,169
Negative,수술,169
Negative,65세,169
Negative,치료제,168
Negative,겨울철,168
Negative,간호사,168
Negative,신격호,168
Negative,인터뷰,167
Negative,완화,166
Negative,10명중,166
Negative,월급,166
Negative,파킨슨병,166
Negative,가구,165
Negative,창업,165
Negative,하반기,164
Negative,현대차,164
Negative,대기업,163
Negative,집단,163
Negative,반려동물,163
Negative,지역,162
Negative,마지막,162
Negative,사람,161
Negative,프랑스,160
Negative,고령,160
Negative,진행,159
Negative,전문,159
Negative,육박,159
Negative,중년,158
Negative,구속영장,158
Negative,김일곤,158
Negative,정년연장,158
Negative,정부가,158
Negative,중요,158
Negative,비중,158
Negative,지속,157
Negative,직장,157
Negative,막는다,157
Negative,만든,157
Negative,상반기,156
Negative,발병,156
Negative,반려견,156
Negative,바이든,156
Negative,해결,155
Negative,시행,155
Negative,경제성장률,155
Negative,줄고,154
Negative,지정,154
Negative,제조업,154
Negative,20년,154
Negative,무료,153
Negative,제한,153
Negative,위험,152
Negative,경기,152
Negative,판결,152
Negative,이후,151
Negative,원인은,150
Negative,신용등급,150
Negative,본격화,150
Negative,화이자,150
Negative,홍남기,150
Negative,60대,150
Negative,악화,150
Negative,방치하면,149
Negative,한다,148
Negative,노동시장,148
Negative,출생아,148
Negative,골다공증,148
Negative,보험료,148
Negative,통과,148
Negative,일하는,148
Negative,인천,147
Negative,인력,146
Negative,제대로,146
Negative,기부,146
Negative,늘어나는,145
Negative,대법,145
Negative,공개,145
Negative,의무화,145
Negative,삼성,144
Negative,재취업,144
Negative,성폭력,144
Negative,아내,143
Negative,2명,143
Negative,채용,143
Negative,고령화로,143
Negative,충격,143
Negative,인천시,143
Negative,조국,143
Negative,박원순,142
Negative,반발,142
Negative,전면,142
Negative,청년들,142
Negative,구조,141
Negative,관절염,141
Negative,부모님,141
Negative,시장,141
Negative,지원금,140
Negative,제공,140
Negative,교육,140
Negative,규제,140
Negative,특파원,140
Negative,창출,140
Negative,프로그램,139
Negative,노조,139
Negative,주택,139
Negative,수급자,138
Negative,대폭,138
Negative,재산,138
Negative,갑자기,138
Negative,장애,137
Negative,운동,137
Negative,차별,137
Negative,30대,137
Negative,무더기,137
Negative,건물,137
Negative,비대면,137
Negative,고용부,137
Negative,조기,136
Negative,경유차,136
Negative,유발,136
Negative,유지,136
Negative,오늘부터,135
Negative,공급,135
Negative,책임,135
Negative,노인학대,134
Negative,개편,134
Negative,질병,134
Negative,스트레스,134
Negative,지금,134
Negative,오늘,133
Negative,노동개혁,133
Negative,나이,133
Negative,금지,133
Negative,한국은,132
Negative,신청,132
Negative,대비,132
Negative,총리,131
Negative,광주,131
Negative,이사장,131
Negative,코로나로,131
Negative,시급,131
Negative,여전,131
Negative,갈수록,131
Negative,갱년기,131
Negative,불가피,131
Negative,5년,130
Negative,보장,130
Negative,구형,130
Negative,어렵다,129
Negative,어린이,129
Negative,인정,129
Negative,다이어트,129
Negative,종합,128
Negative,준다,128
Negative,허용,128
Negative,연봉,128
Negative,100만원,127
Negative,사람들,127
Negative,종사자,127
Negative,필요한,126
Negative,혐의,126
Negative,필요하다,126
Negative,속출,125
Negative,지방,125
Negative,1년,125
Negative,1명은,125
Negative,아동,124
Negative,노인이,124
Negative,사망률,124
Negative,구조개혁,123
Negative,만드는,123
Negative,검거,122
Negative,노년층,122
Negative,방문,122
Negative,불출석,122
Negative,부부,122
Negative,영상,122
Negative,대부분,122
Negative,사는,121
Negative,임금,121
Negative,전직,121
Negative,넘어,121
Negative,노화,121
Negative,엄마,121
Negative,1인가구,121
Negative,매년,120
Negative,대한,120
Negative,부상,120
Negative,목표,120
Negative,줄인다,119
Negative,10년간,119
Negative,황반변성,119
Negative,참사,119
Negative,대표,118
Negative,경남,118
Negative,고민,118
Negative,입원,117
Negative,축소,117
Negative,생생경제,117
Negative,주장,117
Negative,만성질환,117
Negative,중소기업,117
Negative,자영업,116
Negative,너무,116
Negative,보조금,116
Negative,6개월,116
Negative,진료,116
Negative,비극,116
Negative,중심,116
Negative,동물,116
Negative,심화,116
Negative,주민,115
Negative,경력단절여성,115
Negative,나선다,115
Negative,여기는,115
Negative,영국,115
Negative,면역력,115
Negative,장성,114
Negative,코로나19로,114
Negative,효능,114
Negative,60세,114
Negative,프로젝트,114
Negative,절반은,114
Negative,극복,114
Negative,당뇨,113
Negative,3년,113
Negative,목소리,113
Negative,고용보험,113
Negative,기업들,113
Negative,브리핑,112
Negative,가정,112
Negative,사실상,112
Negative,개혁,112
Negative,청년층,112
Negative,규모,111
Negative,의사,111
Negative,빈곤,111
Negative,기자의,111
Negative,편성,111
Negative,2배,111
Negative,대법원,110
Negative,건강을,110
Negative,인플루엔자,110
Negative,당뇨병,110
Negative,메르스,110
Negative,저소득,110
Negative,추월,110
Negative,실업률,110
Negative,방치,110
Negative,본격,110
Negative,전투기,110
Negative,교수,110
Negative,알고보니,110
Negative,대응,109
Negative,하락,109
Negative,고령화에,109
Negative,골절,109
Negative,관피아,109
Negative,10대,109
